Entity,Year,gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income
Latin America & Caribbean,2003,2054270000000.0,3785.984281,246.6368383,6.677775652,8.812601904,,
Least developed countries: UN classification,2003,258336000000.0,364.6810059,14.96407454,4.052465464,4.447327804,,
Low income,2003,220518000000.0,522.8954845,16.43444221,4.94689602,4.990483923,,
Liechtenstein,2003,3070691320.0,89859.86537,,,,High income,68450.0
Sri Lanka,2003,18881765437.0,982.195697,42.36933517,3.76927328,8.220000267,Lower middle income,940.0
Lower middle income,2003,1893050000000.0,735.5899925,29.90997247,4.001815554,5.646393189,,
Low & middle income,2003,7008870000000.0,1340.09333,67.70807793,5.050854332,5.891741904,,
Lesotho,2003,1157832935.0,573.6517781,31.49400139,6.04550838,32.95500183,Lower middle income,670.0
Late-demographic dividend,2003,4247320000000.0,2034.853197,105.3180162,5.216465872,5.777534774,,
Lithuania,2003,18781721376.0,5499.428989,338.8630676,6.18627787,12.86999989,High income,1360.0
Luxembourg,2003,29667268248.0,65689.32145,4607.402832,6.97271538,3.680000067,High income,46110.0
Latvia,2003,11771975157.0,5145.195232,280.5087891,5.48984146,12.06000042,High income,6640.0
"Macao SAR, China",2003,8246521717.0,17921.10457,,,6.0,High income,17840.0
St. Martin (French part),2003,,,,,,High income,
Morocco,2003,52064058834.0,1725.457466,79.60365295,4.55366516,11.92000008,Lower middle income,1540.0
Monaco,2003,3601321065.0,108656.8026,2214.794922,2.08464146,,High income,
Moldova,2003,1980907435.0,682.5255088,38.43836975,7.02227592,7.949999809,Upper middle income,710.0
Madagascar,2003,6372498720.0,368.7972369,17.50807953,4.74734688,5.010000229,Low income,340.0
Maldives,2003,1052121055.0,3476.006273,235.6195221,6.77857542,5.394000053,Upper middle income,3400.0
Middle East & North Africa,2003,1148510000000.0,3442.683666,149.9256472,4.629431068,11.92341106,,
Mexico,2003,729336000000.0,7075.369643,411.4224243,5.81486464,3.460000038,Upper middle income,7360.0
Marshall Islands,2003,131398500.0,2457.65454,351.1767578,14.33015633,,Upper middle income,3130.0
Middle income,2003,6795050000000.0,1413.158892,71.79027073,5.053960027,5.959240228,,
North Macedonia,2003,4946292775.0,2440.476943,217.2165527,9.00857735,36.68999863,Upper middle income,2080.0
Mali,2003,4714051055.0,393.4050091,19.8693943,5.05059528,7.897999763,Low income,350.0
Malta,2003,5448415500.0,13669.49712,1074.09314,7.89556122,7.489999771,High income,12170.0
Myanmar,2003,7754647428.0,161.0555236,6.37247419,2.38126588,0.660000026,Lower middle income,150.0
Middle East & North Africa (excluding high income),2003,571742000000.0,1942.429143,83.67914524,5.005820966,12.9416598,,
Montenegro,2003,1707710053.0,2789.159065,,,29.5189991,Upper middle income,2440.0
Mongolia,2003,1595297356.0,646.192471,26.50799942,3.51071095,6.800000191,Lower middle income,610.0
Northern Mariana Islands,2003,1239000000.0,21379.02474,,,,High income,
Mozambique,2003,6303391144.0,326.0751909,11.07119751,3.4220655,2.940000057,Low income,320.0
Mauritania,2003,2051147607.0,717.8998676,28.94956589,4.03255796,9.788999557,Lower middle income,710.0
Mauritius,2003,5816553827.0,4793.718179,162.0018463,3.22486687,8.248999596,Upper middle income,4410.0
Malawi,2003,3208837077.0,267.3990119,12.50175095,4.67483664,5.803999901,Low income,220.0
Malaysia,2003,110202000000.0,4461.847325,142.1013794,2.92417097,3.609999895,Upper middle income,4160.0
North America,2003,12358000000000.0,38400.82056,5420.5301,14.10082643,6.155831072,,
Namibia,2003,4926471294.0,2621.700395,259.2511292,9.87848473,21.71800041,Upper middle income,2280.0
New Caledonia,2003,4915353825.0,21817.31511,,,16.50200081,High income,
Niger,2003,3394084885.0,268.349893,12.78417873,4.77954054,2.319000006,Low income,250.0
Nigeria,2003,104912000000.0,795.3862287,39.43843842,5.05360937,3.898999929,Lower middle income,710.0
Nicaragua,2003,5322454926.0,1005.733044,61.17759705,6.08317614,7.599999905,Lower middle income,1000.0
Netherlands,2003,580070000000.0,35750.97466,3244.355713,9.0565691,3.589999914,High income,31030.0
Norway,2003,228859000000.0,50134.89077,4632.568359,9.21471977,4.21999979,High income,44750.0
Nepal,2003,6330473097.0,252.4023518,11.33715725,3.84753466,1.595000029,Lower middle income,260.0
Nauru,2003,,,275.3777466,9.53113365,,High income,
New Zealand,2003,88250885550.0,21913.70817,1610.937622,7.72169209,4.75,High income,16960.0
OECD members,2003,31948600000000.0,26019.8868,2733.827323,10.47290116,7.250038532,,
Oman,2003,21633708192.0,9066.312371,287.6635132,3.17294717,4.230999947,High income,8290.0
Other small states,2003,122146000000.0,5547.415538,312.9452041,5.223407126,13.67008113,,
Pakistan,2003,91760542940.0,599.3763305,14.45083237,2.43137884,0.589999974,Lower middle income,570.0
Panama,2003,13693981200.0,4267.292687,286.9850464,6.61838865,3.790999889,Upper middle income,4110.0
Peru,2003,58731030122.0,2145.643889,98.09124756,4.58695984,4.150000095,Upper middle income,2080.0
Philippines,2003,87039145965.0,1048.008205,32.2433815,3.0766356,3.529999971,Lower middle income,1170.0
Palau,2003,153963200.0,7771.209368,701.3195801,9.02106476,,High income,8810.0
Papua New Guinea,2003,3536411824.0,568.2463486,21.63471603,2.45314884,2.621000051,Lower middle income,470.0
Poland,2003,217827000000.0,5701.602212,339.3352051,5.95371294,19.37000084,High income,5500.0
Pre-demographic dividend,2003,330400000000.0,550.7230194,25.87778709,4.627214707,5.134275127,,
Puerto Rico,2003,74827400000.0,19557.12025,,,11.77999973,High income,12170.0
"Korea, Dem. People's Rep.",2003,,,,,2.910000086,,
Portugal,2003,165226000000.0,15797.78213,1443.37793,9.12415695,6.130000114,High income,13290.0
Paraguay,2003,7691367471.0,1365.416418,67.00151825,4.90703869,6.809999943,Upper middle income,1230.0
West Bank and Gaza,2003,3968000000.0,1257.69857,,,23.0,Lower middle income,1370.0
Pacific island small states,2003,4178053089.0,2060.327216,100.8159304,4.695052886,3.085589314,,
Post-demographic dividend,2003,30574800000000.0,29520.53441,3173.243464,10.69848055,6.838642988,,
French Polynesia,2003,,,,,11.62100029,High income,
Qatar,2003,23533791209.0,34517.60321,1218.352417,3.50257206,0.856000006,High income,30680.0
Romania,2003,57806506024.0,2679.41191,143.5455322,5.37136745,6.949999809,Upper middle income,2250.0
Russian Federation,2003,430348000000.0,2975.125353,164.6477356,5.16368914,8.210000038,Upper middle income,2590.0
Rwanda,2003,2137093489.0,249.7433131,17.31920624,8.02439117,0.939999998,Low income,250.0
South Asia,2003,791003000000.0,538.711136,20.19021948,3.721258296,5.096664408,,
Saudi Arabia,2003,215808000000.0,9609.968686,382.3901062,3.97909737,5.559999943,High income,9480.0
Sudan,2003,21355576673.0,586.7532114,24.7358799,3.89187932,15.06700039,Low income,430.0
Senegal,2003,8768721956.0,831.8310403,35.739254,4.29645395,6.688000202,Lower middle income,730.0
Singapore,2003,97645448284.0,23730.15245,852.968811,3.60699248,5.929999828,High income,23440.0
Solomon Islands,2003,352522682.2,788.6131193,55.79892731,7.075634,1.664000034,Lower middle income,860.0
Sierra Leone,2003,1385810072.0,266.4469054,28.85776711,10.82905197,3.417999983,Low income,270.0
El Salvador,2003,13243892200.0,2209.497245,185.7367554,8.4062252,6.260000229,Lower middle income,2130.0
San Marino,2003,1464326161.0,51270.12923,2465.887207,4.81547499,,High income,
Somalia,2003,,,,,19.01600075,Low income,
Serbia,2003,22482365322.0,3005.426352,230.0886536,8.1294651,15.19999981,Upper middle income,2390.0
Sub-Saharan Africa (excluding high income),2003,555478000000.0,771.8907153,44.17923775,5.899298921,6.649740539,,
South Sudan,2003,,,,,12.08600044,Low income,
Sub-Saharan Africa,2003,556188000000.0,772.7880978,44.22674378,5.898596736,6.649740539,,
Small states,2003,165859000000.0,5403.058377,289.9873718,5.029213151,12.57430252,,
Sao Tome and Principe,2003,102085583.5,678.7379639,80.1392746,12.6178236,16.36000061,Lower middle income,600.0
Suriname,2003,1274190311.0,2611.377493,173.2046356,5.23449087,10.30700016,Upper middle income,2200.0
Slovakia,2003,46919965224.0,8731.937368,344.4733582,5.44849873,17.12000084,High income,
Slovenia,2003,29634713641.0,14849.03724,1203.063477,8.09883595,6.480000019,High income,
Sweden,2003,334337000000.0,37321.7979,3110.199707,8.31724644,5.550000191,High income,32750.0
Eswatini,2003,2197612701.0,2148.632475,137.0496063,6.37864399,25.94400024,Lower middle income,1700.0
Sint Maarten (Dutch part),2003,,,,,,High income,
Seychelles,2003,705704816.0,8524.961236,440.7177429,5.35933495,,High income,7490.0
Syrian Arab Republic,2003,95693808463.0,5494.839654,61.29418945,5.117836,10.27999973,Low income,1240.0
Turks and Caicos Islands,2003,409753640.0,16384.90243,,,,High income,
Chad,2003,2742815195.0,292.6008802,18.23923874,5.50941277,0.841000021,Low income,210.0
East Asia & Pacific (IDA & IBRD countries),2003,2308360000000.0,1253.477768,49.71824623,3.979632682,4.41731726,,
Europe & Central Asia (IDA & IBRD countries),2003,1257920000000.0,2900.758097,163.9932852,5.488890491,10.38029163,,
Togo,2003,2115836353.0,396.9205798,15.73219013,2.93838358,4.076000214,Low income,350.0
Thailand,2003,152281000000.0,2359.116831,76.5091095,3.24312782,1.539999962,Upper middle income,2180.0
Tajikistan,2003,1555301496.0,237.7573352,11.17181587,4.70218658,14.02299976,Lower middle income,210.0
Turkmenistan,2003,5977560877.0,1283.908782,208.8675232,8.51216888,8.987999916,Upper middle income,990.0
Latin America & the Caribbean (IDA & IBRD countries),2003,1920990000000.0,3648.865072,246.2441968,6.682091738,8.926467843,,
Timor-Leste,2003,490439100.0,517.8269684,14.7028265,2.84187007,3.516000032,Lower middle income,670.0
Middle East & North Africa (IDA & IBRD countries),2003,567774000000.0,1949.848057,83.67914524,5.005820966,12.86523822,,
Tonga,2003,202246959.7,2030.775469,74.03245544,3.56334972,5.179999828,Upper middle income,2000.0
South Asia (IDA & IBRD),2003,791003000000.0,538.711136,20.19021948,3.721258296,5.096664408,,
Sub-Saharan Africa (IDA & IBRD countries),2003,556188000000.0,772.7880978,44.22674378,5.898596736,6.649740539,,
Trinidad and Tobago,2003,11305459802.0,8807.866068,374.0027161,4.18767166,10.47999954,High income,8070.0
Tunisia,2003,27453007373.0,2760.405122,150.8267059,5.46378517,14.51000023,Lower middle income,2450.0
Turkey,2003,314592000000.0,4760.104019,238.6871796,5.01427698,10.53999996,Upper middle income,3950.0
Tuvalu,2003,18231078.54,1874.853819,287.8776856,15.41858196,,Upper middle income,2490.0
Tanzania,2003,15224257698.0,431.2797298,20.81579018,5.34231567,3.105999947,Lower middle income,430.0
Uganda,2003,6606884391.0,254.3012043,14.43743706,4.29922581,3.599999905,Low income,260.0
Ukraine,2003,52010238716.0,1087.785627,68.91546631,6.54574108,9.06000042,Lower middle income,980.0
Upper middle income,2003,4901920000000.0,2193.350008,119.7832477,5.458551038,6.226198896,,
Uruguay,2003,12045631093.0,3624.205685,378.6530762,9.61753464,16.65999985,High income,4250.0
United States,2003,11458200000000.0,39496.48588,5732.229492,14.49863911,5.989999771,High income,39770.0
Uzbekistan,2003,10134453435.0,396.377979,25.58103943,5.49766588,9.107000351,Lower middle income,420.0
Saint Vincent and the Grenadines,2003,481807407.4,4447.918312,186.0557404,4.18275356,20.21299934,Upper middle income,4380.0
"Venezuela, RB",2003,83620628582.0,3272.615024,245.4015656,7.50704718,16.78000069,,3490.0
British Virgin Islands,2003,,,,,,High income,
Virgin Islands (U.S.),2003,3443000000.0,31731.25662,,,11.36400032,High income,
Vietnam,2003,39552513316.0,480.5798343,22.37121964,3.66619444,2.25,Lower middle income,500.0
Vanuatu,2003,314471328.1,1580.575634,55.42980957,3.50691938,1.738000035,Lower middle income,1360.0
World,2003,39148000000000.0,6163.233994,586.9883897,9.517444773,6.164369527,,
Samoa,2003,338838639.4,1909.154441,85.76576996,4.2858696,5.156000137,Lower middle income,1660.0
Kosovo,2003,,,,,,Upper middle income,
Yemen,2003,11777966673.0,620.382726,35.71838379,5.7575779,11.97099972,Low income,550.0
South Africa,2003,197020000000.0,4217.11478,296.9243774,7.91530371,32.31000137,Upper middle income,2920.0
Zambia,2003,4901839731.0,435.4581994,31.30976868,7.18999434,14.69499969,Lower middle income,410.0
Zimbabwe,2003,5727591800.0,478.0076044,,,4.75,Lower middle income,440.0
Aruba,2004,2228491620.0,22568.37499,,,,High income,22630.0
Africa Eastern and Southern,2004,438876000000.0,993.7627111,63.53127558,6.71073392,7.310328192,,
Afghanistan,2004,5226778809.0,211.3820742,20.4127636,9.80847359,10.98799992,Low income,
Africa Western and Central,2004,254090000000.0,854.5068364,38.68928665,4.481883329,4.731880448,,
Angola,2004,23552052408.0,1255.564513,49.81074142,3.96720099,3.915999889,Lower middle income,1010.0
Albania,2004,7184685782.0,2373.581292,156.5681763,6.77337217,16.30999947,Upper middle income,2100.0
Andorra,2004,2894921778.0,37966.18725,2043.302246,5.38125277,,High income,
Arab World,2004,1056270000000.0,3430.98291,123.2862891,3.831061108,11.35267279,,
United Arab Emirates,2004,147824000000.0,36333.18733,894.5404053,2.46204352,2.907000065,High income,36160.0
Argentina,2004,164658000000.0,4277.721573,311.6450501,7.22868299,13.52000046,Upper middle income,3370.0
Armenia,2004,3576615240.0,1191.921006,72.17178345,6.05508518,10.34399986,Upper middle income,1180.0
American Samoa,2004,509000000.0,8528.248777,,,,Upper middle income,
Antigua and Barbuda,2004,919729629.6,11446.96914,585.7212524,5.11667967,,High income,11450.0
Australia,2004,614166000000.0,30513.94174,2767.136963,8.10948753,5.389999866,High income,25480.0
Austria,2004,301458000000.0,36889.23351,3594.650391,9.70939827,5.829999924,High income,33850.0
Azerbaijan,2004,8680370408.0,1045.009379,27.38257599,2.66530418,7.989999771,Upper middle income,940.0
Burundi,2004,915257323.4,128.3367028,9.8821106,7.7010417,1.598999977,Low income,120.0
Belgium,2004,369215000000.0,35429.40779,3326.637207,9.36721516,7.360000134,High income,32910.0
Benin,2004,6190270756.0,798.7443045,24.56986427,3.0760572,0.773999989,Lower middle income,730.0
Burkina Faso,2004,5451688868.0,418.3766603,17.64383125,4.21721363,3.414999962,Low income,390.0
Bangladesh,2004,65108544250.0,475.2919302,11.08631516,2.33950281,4.261000156,Lower middle income,510.0
Bulgaria,2004,26157894737.0,3389.707049,233.113327,6.89090872,12.03999996,Upper middle income,3060.0
Bahrain,2004,13150159574.0,15846.50595,550.3598023,3.47338176,1.085999966,High income,14570.0
Bahamas,2004,9055290000.0,28396.01371,1148.942383,4.04628181,10.19999981,High income,29270.0
Bosnia and Herzegovina,2004,10157553968.0,2698.46718,244.5274048,9.06270218,29.36700058,Upper middle income,2590.0
Belarus,2004,23144351852.0,2378.623286,142.7480164,5.73709631,9.819999695,Upper middle income,2170.0
Belize,2004,1051386600.0,3802.26316,170.2119904,4.48231363,10.58699989,Lower middle income,3560.0
Bermuda,2004,4484703000.0,70359.31911,,,,High income,
Bolivia,2004,8773451739.0,967.4064586,47.04486847,4.86315727,2.503000021,Lower middle income,950.0
Brazil,2004,669289000000.0,3637.31389,295.5286255,8.12491989,9.109999657,Upper middle income,3340.0
Barbados,2004,3444500000.0,12512.57797,915.3046265,7.31510305,9.569999695,High income,12290.0
Brunei Darussalam,2004,7872333215.0,21902.02712,619.2869873,2.5552268,6.020999908,High income,19990.0
Bhutan,2004,682523857.0,1068.431811,46.90710449,4.59777308,2.49000001,Lower middle income,1030.0
Botswana,2004,8957467707.0,5073.520408,293.9719544,5.79530382,21.83099937,Upper middle income,3920.0
Central African Republic,2004,1270080251.0,320.7368123,14.26363945,4.30442286,5.71600008,Low income,300.0
Canada,2004,1026690000000.0,32143.68141,2925.067139,9.06628132,7.190000057,High income,29890.0
Central Europe and the Baltics,2004,763216000000.0,7177.692915,446.7367993,6.354218623,12.91519387,,
Switzerland,2004,405531000000.0,54878.471,5608.703125,10.1849556,4.320000172,High income,55200.0
Channel Islands,2004,8553643354.0,56751.12694,,,6.114999771,High income,50340.0
Chile,2004,99210392858.0,6194.85272,427.5166931,6.90115023,10.15999985,High income,5190.0
China,2004,1955350000000.0,1508.668098,63.26198578,4.29347467,4.489999771,Upper middle income,1510.0
Cote d'Ivoire,2004,23510577108.0,1308.28782,69.84380341,5.47520828,5.464000225,Lower middle income,770.0
Cameroon,2004,18826215278.0,1090.785332,40.62355042,4.01515007,5.143000126,Lower middle income,910.0
"Congo, Dem. Rep.",2004,10297483481.0,194.0400026,8.57719994,4.42028952,2.852999926,Low income,190.0
Congo,2004,4656975223.0,1326.596688,27.93210793,1.92152369,19.85400009,Lower middle income,770.0
Colombia,2004,117082000000.0,2782.623185,157.5755768,5.79892778,12.73999977,Upper middle income,2620.0
Comoros,2004,633706149.3,1061.075548,68.60703278,6.58027601,4.570000172,Lower middle income,950.0
Cabo Verde,2004,924318490.8,2024.266381,98.08786774,4.37710667,10.86699963,Lower middle income,1900.0
Costa Rica,2004,18610594846.0,4404.711884,292.0318298,6.63005924,6.389999866,Upper middle income,4380.0
Caribbean small states,2004,43259612458.0,6459.56538,312.417122,4.696757482,11.14176239,,
Cuba,2004,38203000000.0,3395.710843,231.9878235,6.83178759,1.850000024,Upper middle income,3490.0
Curacao,2004,,,,,,High income,
Cayman Islands,2004,,,,,,High income,
Cyprus,2004,17320552500.0,23792.62136,1286.971558,5.40558147,4.329999924,High income,20260.0
Czechia,2004,119814000000.0,11749.85266,746.3289185,6.35071039,8.210000038,High income,10260.0
Germany,2004,2814350000000.0,34106.65812,3459.824951,10.14603138,10.72999954,High income,31670.0
Djibouti,2004,666072101.8,863.2360874,40.28805161,3.32442927,27.84700012,Lower middle income,
Dominica,2004,367200000.0,5216.872434,247.4588165,4.74520159,,Upper middle income,4950.0
