,Entity,Year,Prevalence - Mental disorders - Sex: Both - Age: Age-standardized (Percent),Deaths - Self-harm - Sex: Both - Age: All Ages (Percent),Deaths - Mental and substance use disorders - Sex: Both - Age: Age-standardized (Rate),gdp_current,gdp_per_capita,health expenditure (per capita),health expenditure (% GDP),unemployment rate,Income group,Income,DALYs (Disability-Adjusted Life Years) - Mental disorders - Sex: Both - Age: All Ages (Percent),Suicide rate
1087,Gabon,2007,13.155104854245469,1.17783909462808,1.5054099057369648,12455410056.0,8458.309179,267.6078186,3.16386676,18.2840004,Upper middle income,6590.0,3.4672781043224203,16.0 
1088,Gabon,2008,13.11771332457673,1.19236181906921,1.5417424567800635,15571349776.0,10254.17196,286.5473938,2.79445171,19.09399986,Upper middle income,7320.0,3.5217154418448104,17.3 
1089,Gabon,2009,13.0870565751233,1.21162756688175,1.556438856080486,12113699661.0,7721.018953,298.6123962,3.83981347,19.76399994,Upper middle income,7590.0,3.6333577335128,15.9 
1090,Gabon,2010,13.07001265729033,1.21354845941515,1.5439322065026428,14372591916.0,8849.322608,219.0719147,2.47556782,20.38999939,Upper middle income,7850.0,3.76226247135226,15.8 
1091,Gabon,2011,13.070915490689089,1.22832794720505,1.5825834851186835,18210308748.0,10809.68495,276.480011,2.55771661,20.42900085,Upper middle income,8120.0,3.8833667096828095,15.8 
1092,Gabon,2012,13.06805780577814,1.26704352192015,1.6129796608336164,17170465294.0,9813.505747,237.5818787,2.42097521,20.48800087,Upper middle income,9090.0,4.08750502199068,14.0 
1093,Gabon,2013,13.07605950059671,1.30036759658414,1.6208006499105911,17595745653.0,9683.58162,275.0975342,2.8408711,20.52099991,Upper middle income,9330.0,4.30181260655595,13.6 
1094,Gabon,2014,13.08299566419938,1.33586591535736,1.6774449004074905,18203968002.0,9663.42411,244.757019,2.53282118,20.57299995,Upper middle income,9330.0,4.47444414688562,15.4 
1095,Gabon,2015,13.08907591719904,1.36116672218404,1.741117512288841,14383107714.0,7384.700704,196.2439728,2.6574378,20.61300087,Upper middle income,7970.0,4.60991770412372,15.2 
1096,Gabon,2016,13.1069869144167,1.38605355178766,1.7763529395831652,14023890620.0,6984.419712,217.0552063,3.10769749,20.66900063,Upper middle income,7080.0,4.740358865928441,14.6 
1097,Gabon,2017,13.12584999219828,1.41759306973931,1.8110511059568228,14929488771.0,7230.434912,201.0585327,2.78068829,20.72100067,Upper middle income,6510.0,4.89159993109147,13.8 
1098,Gabon,2018,13.12578889016894,1.44189344435959,,16867325127.0,7959.007267,218.4752808,2.74500299,20.74900055,Upper middle income,6830.0,5.03070763180538,13.6 
1099,Gabon,2019,13.111850415478198,1.45998210384523,,16874405840.0,7766.996554,215.0191498,2.76836205,20.74200058,Upper middle income,7170.0,5.144662736526691,13.1 
1100,Gambia,2000,13.097502198362951,0.55289658979211,0.2414932420387303,782915402.4,594.1493885,50.86863708,6.63892317,9.083000183,Low income,620.0,2.3727433464264003,11.1 
1101,Gambia,2001,13.109609766854572,0.55377508083703,0.255249576509166,687408804.6,505.4216361,42.06741714,5.70734835,9.109999657,Low income,560.0,2.42684823828534,11.3 
1102,Gambia,2002,13.11735035615321,0.5665657745006201,0.2666369144661907,578236035.1,411.7718939,40.10683441,6.35030413,9.217000008,Low income,440.0,2.47735092437049,11.5 
1103,Gambia,2003,13.127184959270547,0.59687956818402,0.2776085183738598,487038821.6,335.906217,32.37854767,5.56995296,9.161000252,Low income,390.0,2.53729225377546,11.5 
1104,Gambia,2004,13.130569913141098,0.66014634663114,0.2952019880304213,961900106.9,642.7562183,35.62044907,5.54182816,9.18599987,Low income,470.0,2.60591156297216,11.6 
1105,Gambia,2005,13.124242711792231,0.68470655535924,0.3070982397376762,1027702254.0,665.7202157,38.13536453,5.72842979,9.293000221,Low income,520.0,2.6734515826531298,11.4 
1106,Gambia,2006,13.0982673778942,0.6817785322791801,0.3156741551254133,1054113427.0,662.3628772,41.04983521,6.19758415,9.303999901,Low income,640.0,2.74997677778962,11.4 
1107,Gambia,2007,13.048628524195848,0.69043968363557,0.3250889984937387,1279704745.0,780.3810509,44.29708099,5.67628479,9.300999641,Low income,700.0,2.80772922797411,11.2 
1108,Gambia,2008,12.98808241828047,0.67434276293267,0.3361221933884462,1561763437.0,924.5098746,50.54489899,5.46723223,9.300000191,Low income,810.0,2.88802343316452,11.2 
1109,Gambia,2009,12.94195653608001,0.6959990838572,0.3467999655712219,1450140386.0,833.2813604,43.181633,5.18213415,9.324000359,Low income,880.0,2.97558498037918,10.9 
1110,Gambia,2010,12.9146274341339,0.7029952979281799,0.3600611268169425,1543292393.0,860.6364339,43.80532837,5.08982468,9.357999802,Low income,890.0,3.08248916804699,10.6 
1111,Gambia,2011,12.91593801887706,0.65991640484808,0.3749931842253773,1409694554.0,762.7631177,41.94842529,5.49951601,9.508999825,Low income,760.0,3.20708302899042,11.0 
1112,Gambia,2012,12.92408854249619,0.68095142573156,0.3939705545352517,1415006238.0,742.7776286,38.35943222,5.1643424,9.420000076,Low income,760.0,3.3279855751741096,10.8 
1113,Gambia,2013,12.9347252625684,0.71457053487696,0.407694603286424,1375608956.0,700.5160422,27.41661644,3.91374874,9.453000069,Low income,730.0,3.44027778206068,10.7 
1114,Gambia,2014,12.944162299682398,0.7877120989029399,0.4219376060367267,1229460602.0,607.4299047,27.0407753,4.451684,9.503000259,Low income,650.0,3.5613351040565697,10.6 
1115,Gambia,2015,12.953253078247378,0.77630549368851,0.4369729595717458,1378176868.0,660.7235712,20.98540878,3.17612934,9.467000008,Low income,620.0,3.71094504629555,10.3 
1116,Gambia,2016,12.96825840137955,0.83909088688487,0.4514345074930748,1484579844.0,690.7804932,25.43909264,3.68266177,9.498000145,Low income,620.0,3.8562153933985504,9.9 
1117,Gambia,2017,12.97503562025918,0.903334910099,0.4621198571622807,1504909753.0,679.7550717,28.17404747,4.14472675,9.484999657,Low income,660.0,4.010479157399191,9.8 
1118,Gambia,2018,12.999937188142267,0.92066164287256,,1670670669.0,732.7207273,35.81452942,4.8878727,9.475999832,Low income,720.0,4.17515790712313,9.6 
1119,Gambia,2019,13.048144501104812,0.9510120916448,,1812529105.0,772.0459142,29.72580338,3.82171082,9.498000145,Low income,750.0,4.34414687388757,9.6 
1120,Georgia,2000,11.46636693318518,0.5801152800764,4.638088921176975,3057475289.0,749.9085236,51.85281754,7.194592,10.81999969,Upper middle income,790.0,4.004372811915919,6.6 
1121,Georgia,2001,11.46214234498343,0.55426770755346,4.62125161684863,3219488664.0,801.9904139,55.22227478,7.16950893,11.15999985,Upper middle income,780.0,3.98208594882792,6.1 
1122,Georgia,2002,11.44039353732734,0.54061553374229,4.719267449117281,3395728014.0,853.5164537,64.06044006,7.81474257,12.59000015,Upper middle income,840.0,3.868328313676981,7.3 
1123,Georgia,2003,11.408028827491,0.50421930748227,4.712960908503122,3991284895.0,1010.00798,77.73462677,8.02952862,11.51000023,Upper middle income,990.0,3.8693732845330704,5.7 
1124,Georgia,2004,11.3769849919901,0.50570544514126,4.743173077927453,5125365192.0,1305.047486,100.874176,8.08910847,12.61999989,Upper middle income,1210.0,3.8414057315638495,6.4 
1125,Georgia,2005,11.3441275304366,0.46405270299534,4.731581496059165,6410823633.0,1642.760938,126.4450836,8.07734108,13.81000042,Upper middle income,1520.0,3.87581136520866,5.5 
1126,Georgia,2006,11.30210712848235,0.46177379209569,4.586275957501496,7745394293.0,1996.057129,145.0523071,7.63208055,13.56999969,Upper middle income,1910.0,3.91292271159015,5.3 
1127,Georgia,2007,11.243130211000253,0.50665688135501,4.482152416679407,10172882371.0,2635.353882,186.6177826,7.4351778,13.27999973,Upper middle income,2380.0,3.95193732067419,5.2 
1128,Georgia,2008,11.18268049869542,0.5544779501806499,4.549759625438691,12795076469.0,3324.735879,268.1403503,8.44467163,17.87000084,Upper middle income,2820.0,3.81295706045441,6.5 
1129,Georgia,2009,11.12747000556479,0.58556394812618,4.708802808233601,10766836277.0,2822.66743,257.0617676,9.56681633,20.70999908,Upper middle income,2950.0,3.8198920314663,7.4 
1130,Georgia,2010,11.0928258923628,0.57833776713865,4.917717252825252,12243505583.0,3233.295943,271.0166626,9.07341194,20.20000076,Upper middle income,3210.0,3.8116574866755903,7.0 
1131,Georgia,2011,11.06762935424892,0.58340902937626,4.813273387305435,15107441447.0,4021.743306,296.6886902,8.0144434,19.62999916,Upper middle income,3520.0,3.8243454014766303,7.2 
1132,Georgia,2012,11.05221979583322,0.6013617089122001,4.758723701741586,16488403076.0,4421.818242,326.4760742,8.04715919,19.64999962,Upper middle income,4150.0,3.8564447020802297,7.7 
1133,Georgia,2013,11.04020696432667,0.63701591079236,4.787221134542375,17189551521.0,4623.745725,334.6890564,7.88304806,19.42000008,Upper middle income,4530.0,3.93266149013433,8.2 
1134,Georgia,2014,11.0279180761053,0.65955308901631,4.728437536652904,17627003455.0,4739.188338,345.2559815,7.90386868,17.44000053,Upper middle income,4740.0,3.96717211265778,8.6 
1135,Georgia,2015,11.0169171427855,0.6646955047186001,4.781831500656014,14953950557.0,4014.185944,275.8408203,7.42301512,16.51000023,Upper middle income,4410.0,3.96882144900408,8.8 
1136,Georgia,2016,11.00345930116116,0.64751059243827,4.935374620745001,15141758567.0,4062.169888,301.5457764,7.99670744,16.60000038,Upper middle income,4080.0,3.9095389562733,9.0 
1137,Georgia,2017,10.99425629670756,0.63787559779923,5.005930853042347,16242916916.0,4357.000936,285.9877014,7.05804443,13.93999958,Upper middle income,4040.0,3.90671997679128,8.1 
1138,Georgia,2018,11.00910960572924,0.63416178270661,,17599700091.0,4722.787783,312.7469177,7.11329746,12.67000008,Upper middle income,4460.0,3.9202072354348,7.9 
1139,Georgia,2019,11.05533740597836,0.6334646411952699,,17477255562.0,4697.983652,291.1220398,6.65744257,11.56999969,Upper middle income,4690.0,3.94528777148466,7.7 
1140,Germany,2000,14.601952168888449,1.53751303077672,27.71238381092901,1947980000000.0,23694.76048,2344.354736,9.8881979,7.920000076,High income,20190.0,6.25696866476906,11.2 
1141,Germany,2001,14.63212843183392,1.50928379385507,28.10437833485199,1945790000000.0,23628.32721,2346.61499,9.92046165,7.769999981,High income,24770.0,6.32202269235934,11.1 
1142,Germany,2002,14.7045664281976,1.48340149049629,30.56514997113863,2078480000000.0,25197.2656,2567.50293,10.18365669,8.479999542,High income,23680.0,6.35882112306736,11.0 
1143,Germany,2003,14.78830604247641,1.47046784584042,28.77305518495149,2501640000000.0,30310.3576,3152.794189,10.40202236,9.779999733,High income,26140.0,6.40357565592348,10.8 
1144,Germany,2004,14.86430996672287,1.44133757883525,27.32266788988937,2814350000000.0,34106.65812,3459.824951,10.14603138,10.72999954,High income,31670.0,6.50655195657371,10.4 
1145,Germany,2005,14.898833711205553,1.40004307080162,27.48157333731031,2846860000000.0,34520.23965,3558.213379,10.3115406,11.17000008,High income,35770.0,6.544099148218729,9.8 
1146,Germany,2006,14.93020922843274,1.3683626586473798,28.90261036212789,2994700000000.0,36353.88033,3697.921631,10.17961693,10.25,High income,38270.0,6.579969754340439,9.3 
1147,Germany,2007,14.994970229770011,1.34580448875702,28.14805355023713,3425580000000.0,41640.08087,4182.799316,10.05104923,8.659999847,High income,40470.0,6.603238437156519,8.9 
1148,Germany,2008,15.07612921094402,1.33670051052842,27.53169138219089,3745260000000.0,45612.71062,4669.65332,10.25105095,7.519999981,High income,43650.0,6.61461349751938,9.1 
1149,Germany,2009,15.13942204244852,1.33586101238531,29.049126197181312,3411260000000.0,41650.36783,4674.783203,11.23758507,7.739999771,High income,43660.0,6.60176136557809,9.1 
1150,Germany,2010,15.1759468511686,1.34157004982641,29.72911885670691,3399670000000.0,41572.45595,4611.275879,11.09557819,6.96999979,High income,44680.0,6.60990862601583,9.5 
1151,Germany,2011,15.18341557175352,1.33599996317197,30.85612639499256,3749310000000.0,46705.8958,5037.370117,10.77818966,5.820000172,High income,47320.0,6.627073332503921,9.3 
1152,Germany,2012,15.20331861442762,1.31343661126086,30.085089595743764,3527140000000.0,43855.85447,4765.583008,10.85323715,5.380000114,High income,46560.0,6.62547486030801,9.0 
1153,Germany,2013,15.21521164312244,1.30364594186541,30.22220703493748,3733800000000.0,46298.92292,5099.641113,10.99795437,5.230000019,High income,47220.0,6.58651961938216,9.2 
1154,Germany,2014,15.22465035430951,1.29160325038209,29.85740542474906,3889090000000.0,48023.86998,5307.082031,11.02157784,4.980000019,High income,47640.0,6.61261017977436,9.2 
1155,Germany,2015,15.22788799484557,1.27491978598782,33.0280009639844,3357590000000.0,41103.25644,4624.556641,11.18370342,4.619999886,High income,45780.0,6.5324733917280495,9.0 
1156,Germany,2016,15.17141716699681,1.25456253724974,33.14021601979942,3469850000000.0,42136.12079,4744.229492,11.23563671,4.119999886,High income,44280.0,6.52272839838027,8.8 
1157,Germany,2017,15.10134299303032,1.25176439476945,33.574299709624704,3690850000000.0,44652.58917,5055.821289,11.32935143,3.75,High income,43700.0,6.52789379480926,8.3 
1158,Germany,2018,15.058288605816289,1.23803245925384,,3977290000000.0,47973.60762,5481.987305,11.45038891,3.380000114,High income,47190.0,6.4932004254421,8.5 
1159,Germany,2019,15.00078995899444,1.21506721655818,,3888330000000.0,46794.89929,5440.251465,11.69724941,3.140000105,High income,48600.0,6.42723368200101,8.3 
1160,Ghana,2000,11.431186287022047,0.58169857774958,0.6035317685440041,4983024408.0,258.4710399,16.60114098,2.79087734,10.46000004,Lower middle income,340.0,2.13614637099544,9.8 
1161,Ghana,2001,11.43746500401283,0.61035445341637,0.6247880519815248,5314909954.0,269.0149848,19.63329506,3.17252946,9.501000404,Lower middle income,300.0,2.15006932658126,10.5 
1162,Ghana,2002,11.44622655734449,0.63484774994583,0.6391632100092225,6166330136.0,304.564636,20.25615883,2.8882091,8.534999847,Lower middle income,270.0,2.17878065946507,11.0 
1163,Ghana,2003,11.4576900115394,0.6598056418088699,0.6539754283965222,7632406553.0,367.8213621,23.8780365,2.83229733,7.563000202,Lower middle income,320.0,2.21185013713054,11.4 
1164,Ghana,2004,11.46830045688283,0.6877564203457299,0.6694128653413481,8881368538.0,417.5080667,26.37380219,2.77140665,6.592999935,Lower middle income,380.0,2.25087522692521,11.9 
1165,Ghana,2005,11.47343505933873,0.70268370747005,0.6909471264712157,10744675210.0,492.5440562,40.9943161,3.64265633,5.618999958,Lower middle income,460.0,2.29164774848631,12.2 
1166,Ghana,2006,11.467651257924889,0.71265155223932,0.7153262775070778,20440893017.0,913.3938493,47.44151688,3.68296194,4.639999866,Lower middle income,600.0,2.33698280605937,12.3 
1167,Ghana,2007,11.45589069782358,0.71924268731677,0.7352296396164756,24827844950.0,1081.166318,56.52696991,3.81368589,4.842999935,Lower middle income,790.0,2.38984273434202,12.4 
1168,Ghana,2008,11.43911979878284,0.74010699025964,0.7469983892926546,28678701891.0,1217.064435,63.90114212,3.89917445,4.992000103,Lower middle income,1150.0,2.46379052078723,12.9 
1169,Ghana,2009,11.42033190476235,0.76619707139309,0.771489021952293,26048108185.0,1077.662058,63.79364777,4.42220068,5.217000008,Lower middle income,1190.0,2.53643372776728,13.0 
1170,Ghana,2010,11.40910876497928,0.79521672302807,0.7964069540980893,32197272797.0,1299.345212,73.89850616,4.25117254,5.380000114,Lower middle income,1240.0,2.62415656384445,13.3 
1171,Ghana,2011,11.40333022987409,0.8306962521266399,0.8300928370187924,39337314810.0,1549.462719,98.95211029,4.71008253,5.596000195,Lower middle income,1380.0,2.7395756262985,13.1 
1172,Ghana,2012,11.4026665631767,0.85635694479853,0.8609185721270385,41270954737.0,1587.560932,86.2456131,4.03214407,5.910999775,Lower middle income,1530.0,2.8604683102974,13.0 
1173,Ghana,2013,11.39741116648428,0.8758868210276801,0.9022966520483524,62823043706.0,2361.090324,108.4303589,4.62300539,6.203000069,Lower middle income,1840.0,2.963048120509,12.8 
1174,Ghana,2014,11.39865516085116,0.8976932393119801,0.9468486567858851,54782847753.0,2012.264247,80.82213593,4.10044813,6.524000168,Lower middle income,1960.0,3.06263954724303,12.4 
1175,Ghana,2015,11.40442876163514,0.91101965421004,1.0051687728046408,49406568433.0,1774.074771,80.59490204,4.62171459,6.809999943,Lower middle income,1950.0,3.14654988599324,12.0 
1176,Ghana,2016,11.40791524037099,0.94200789321007,1.0618670514550506,56165172899.0,1971.956935,66.85624695,3.46157742,5.52699995,Lower middle income,1790.0,3.2486805572403403,11.7 
1177,Ghana,2017,11.41752279328881,0.96599570416751,1.0812882183747106,60406382899.0,2074.290733,68.02945709,3.35796332,4.21999979,Lower middle income,1870.0,3.3615299610471503,11.3 
1178,Ghana,2018,11.41423113703233,0.97724671224731,,67299280680.0,2260.860567,76.83074188,3.48865867,4.276000023,Lower middle income,2120.0,3.5366218380582097,10.8 
1179,Ghana,2019,11.40335942352635,0.99120850973643,,68337537816.0,2246.625578,75.28166199,3.41858864,4.315999985,Lower middle income,2210.0,3.68185044725967,10.5 
1180,Greece,2000,17.64643128003989,0.41633566043366,2.951766804616857,130458000000.0,12072.92936,885.4104004,7.24332571,11.25,High income,,9.14797208551626,2.9 
1181,Greece,2001,17.614474998985568,0.40744590314937,6.404397634795621,136309000000.0,12549.03689,1004.81543,7.9878397,10.46000004,High income,,9.17214723103358,2.5 
1182,Greece,2002,17.52669038045088,0.40178365837656,9.145515308167743,154564000000.0,14177.57216,1168.824097,8.23378086,9.970000267,High income,,9.11271815205479,2.3 
1183,Greece,2003,17.43047115472945,0.40810604606678,11.7976701622229,202370000000.0,18518.37884,1566.40979,8.44915676,9.409999847,High income,,8.998803511544331,2.7 
1184,Greece,2004,17.35410096371301,0.41635610758508,12.916040108747046,240964000000.0,21995.47794,1782.695923,8.09390354,10.31000042,High income,,8.88142002987594,2.5 
1185,Greece,2005,17.33361997929934,0.42632918167774,14.198752407771607,247875000000.0,22560.14729,1935.267578,8.56466961,9.989999771,High income,,8.82991456283008,2.9 
1186,Greece,2006,17.35747883227834,0.42634730643884,16.117290239311536,273547000000.0,24821.93675,2052.875488,8.25866985,9.010000229,High income,24570.0,8.84742564133121,2.9 
1187,Greece,2007,17.3843201457278,0.4235520805468499,14.52935543547074,318903000000.0,28863.97329,2426.759521,8.39808178,8.399999619,High income,26370.0,8.70741223826496,2.5 
